Ensembl ID#,S2-013-1,S2-013-2,S2-013-3,S2-LM7AA-1,S2-LM7AA-2,S2-LM7AA-3,Suit2-1,Suit2-2,Suit2-3,Suit2-OE-1,Suit2-OE-2,Suit2-OE-3
ENSG00000166086.13,1322,1114,1228,2900,4921,3456,1107,882,782,1896,2228,2423
ENSG00000166090.8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166091.21,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166104.15,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166105.16,0,0,0,0,1,0,2,0,0,0,0,0
ENSG00000166106.3,8960,8458,7900,5104,8679,5616,3094,1780,1776,4971,4251,5515
ENSG00000166111.10,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166118.8,0,0,1,0,0,0,0,0,0,1,0,0
ENSG00000166123.14,4405,3571,3990,2425,4339,3015,2420,1976,1644,3396,4110,4432
ENSG00000166126.10,186,128,188,136,287,222,129,95,61,261,233,260
ENSG00000166128.13,2615,2053,2004,755,1176,688,644,465,452,868,1220,1029
ENSG00000166130.15,5757,4344,4848,3358,5847,3863,2019,1662,1497,2676,2796,3503
ENSG00000166133.18,758,632,733,263,516,392,401,398,252,489,485,665
ENSG00000166135.14,4309,3939,4072,2474,4338,3012,2486,1741,1804,2558,3238,3561
ENSG00000166136.16,67,59,143,47,101,102,68,49,27,27,89,107
ENSG00000166140.17,1032,1025,1073,457,869,628,639,551,425,900,1000,1202
ENSG00000166143.9,0,2,3,0,1,2,2,5,4,5,6,1
ENSG00000166145.14,2889,2636,2761,437,670,528,1829,1520,1348,2491,3633,3285
ENSG00000166147.13,2648,3014,2170,5517,11345,5472,2317,790,1357,3301,5133,4061
ENSG00000166148.3,0,0,0,0,4,0,0,0,0,0,2,0
ENSG00000166152.4,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000166153.16,82,89,101,58,80,57,48,37,24,57,84,94
ENSG00000166159.11,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166160.9,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166164.15,5730,4442,4858,3785,6262,4340,3252,2603,2382,3215,3932,4826
ENSG00000166165.13,914,830,1031,877,762,690,311,320,233,489,867,690
ENSG00000166166.13,2933,1761,2161,1905,3180,2665,1761,1740,1198,1938,1306,2686
ENSG00000166167.18,1856,1669,1533,1053,1686,903,831,641,681,894,1279,1211
ENSG00000166169.17,880,782,867,548,893,619,560,436,331,586,804,828
ENSG00000166170.9,4191,3292,3457,2335,4285,2812,2555,1899,1740,2385,2710,3368
ENSG00000166171.13,1022,911,1147,706,1243,1127,591,629,458,689,879,986
ENSG00000166173.11,898,808,924,339,580,462,247,250,190,399,504,520
ENSG00000166181.13,7191,5385,5402,4425,7368,4564,4406,3382,3123,4201,4792,5982
ENSG00000166183.16,1,2,0,0,2,1,2,1,2,5,3,8
ENSG00000166188.2,815,599,667,447,722,437,300,283,202,452,466,529
ENSG00000166189.7,2282,1751,2037,1037,1832,1406,1121,1042,850,1610,1350,1895
ENSG00000166192.15,248,227,241,57,111,93,98,66,67,108,172,175
ENSG00000166197.16,22890,16552,17841,10157,16708,11764,12910,10017,8910,11373,9713,17190
ENSG00000166199.13,986,694,885,679,1214,893,654,599,482,693,766,1045
ENSG00000166200.15,8779,6666,6985,2807,4924,2837,3926,3176,2718,3798,4697,5333
ENSG00000166206.15,284,253,244,163,296,153,168,130,114,197,297,227
ENSG00000166211.8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166220.12,0,0,0,0,0,1,1,1,0,0,0,0
ENSG00000166224.17,4005,3507,3388,1565,2558,1595,1875,1382,1509,1888,2779,2735
ENSG00000166225.8,1506,1241,1063,688,1233,612,709,485,502,668,906,959
ENSG00000166226.13,31432,23000,27430,13948,24516,17843,15816,13935,11614,14461,14130,22805
ENSG00000166228.9,7601,5989,7073,4259,6666,4988,3859,3891,2771,4069,4661,5943
ENSG00000166233.15,3717,3310,2944,1190,2143,1248,1718,1262,1233,1967,2556,2625
ENSG00000166246.14,16,30,18,14,21,22,9,18,9,15,25,30
ENSG00000166250.12,2589,2143,2157,15010,26771,17347,13153,12320,10454,8630,10105,12871
ENSG00000166257.9,6,7,3,4,9,4,0,0,1,4,12,7
ENSG00000166260.11,2456,2071,2262,679,1155,695,559,502,421,635,715,894
ENSG00000166261.11,1374,957,1121,878,1584,1013,982,742,641,940,869,1263
ENSG00000166262.16,27,31,13,16,25,24,19,11,5,24,29,33
ENSG00000166263.13,524,425,351,131,259,131,105,73,99,126,120,131
ENSG00000166265.13,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000166266.14,3525,2857,2818,2267,4069,2312,2083,1414,1405,1897,2537,2718
ENSG00000166268.11,16,19,16,3,5,2,2,1,1,5,6,8
ENSG00000166272.18,1892,1746,1801,1511,2545,1868,1391,1184,1133,1629,2048,2301
ENSG00000166275.16,668,511,579,230,424,270,333,393,280,429,527,560
ENSG00000166278.15,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166289.6,174,130,159,100,209,136,76,81,54,137,147,139
ENSG00000166292.12,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166295.9,3807,3154,3797,2186,3765,2717,2062,2258,1614,2182,2940,3441
ENSG00000166311.10,736,729,715,506,973,697,381,399,343,565,684,602
ENSG00000166313.19,854,896,960,901,1662,1211,446,392,352,745,1082,846
ENSG00000166317.12,4,4,7,0,1,0,1,1,1,1,1,1
ENSG00000166321.14,126,127,124,101,190,124,83,77,43,102,123,134
ENSG00000166323.13,24,22,25,20,31,40,29,26,25,18,49,27
ENSG00000166326.7,6766,6068,5377,3254,5676,3396,2478,1807,1876,3372,3831,4231
ENSG00000166329.3,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000166333.13,6,8,6,17,49,15,13,4,3,3,6,24
ENSG00000166337.10,172,127,199,138,234,250,110,75,62,137,164,232
ENSG00000166340.17,1950,1784,1582,1420,2237,1195,1137,1604,1223,1125,1682,1426
ENSG00000166341.8,28,11,9,27,29,18,9,5,5,24,41,22
ENSG00000166342.19,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166343.10,64,72,48,17,30,33,20,20,11,22,25,30
ENSG00000166347.19,359,273,375,645,1116,878,714,741,582,764,992,1121
ENSG00000166348.18,1138,1015,805,791,1261,669,621,431,508,745,1133,973
ENSG00000166349.9,4,6,2,4,9,6,7,2,2,3,20,9
ENSG00000166351.10,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166352.16,101,69,95,150,245,210,87,72,49,86,157,149
ENSG00000166359.11,11,22,11,5,19,5,10,5,3,8,8,16
ENSG00000166363.5,0,1,0,0,2,0,0,0,0,0,0,0
ENSG00000166368.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166377.20,2348,1676,1830,899,1517,1021,952,881,762,1202,1236,1454
ENSG00000166387.13,193,190,163,756,1308,965,1185,937,822,1054,1274,1361
ENSG00000166391.15,0,0,0,1,0,0,0,0,1,0,0,0
ENSG00000166394.15,194,146,191,909,1547,1153,607,511,386,645,725,841
ENSG00000166396.13,0,0,0,0,0,2,1,0,0,0,0,0
ENSG00000166398.13,262,239,193,133,183,106,73,36,46,99,187,140
ENSG00000166401.15,289,191,178,591,962,615,541,459,424,386,440,658
ENSG00000166402.8,5,5,10,151,232,127,16,9,8,49,58,53
ENSG00000166405.15,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000166407.14,0,0,1,0,0,0,1,1,0,0,1,0
ENSG00000166408.4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166411.14,1988,1381,1614,859,1439,1118,1241,809,792,1130,1023,1634
ENSG00000166415.15,326,330,231,59,71,22,96,60,56,144,265,172
ENSG00000166426.8,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000166428.13,7,15,17,1,17,2,3,5,1,12,5,4
ENSG00000166432.15,12,10,7,5,16,8,1,1,1,4,14,3
ENSG00000166435.15,917,789,700,756,1255,819,622,483,503,761,881,890
ENSG00000166436.16,431,451,372,292,612,318,370,206,219,266,392,429
ENSG00000166439.6,1922,1590,1358,1268,2283,1168,1240,533,829,1321,1442,1527
ENSG00000166441.13,25387,22358,28262,15129,25091,21704,15927,14305,10680,15588,22779,26175
ENSG00000166444.19,1024,951,869,831,1300,860,538,417,439,920,1100,1079
ENSG00000166446.15,97,94,54,209,455,265,485,255,340,601,886,662
ENSG00000166448.14,3,3,3,3,0,1,0,0,0,0,1,0
ENSG00000166450.13,488,403,399,169,275,154,93,47,25,194,185,214
ENSG00000166451.13,2802,2023,2452,1947,2921,2147,1450,1046,1041,1226,1411,2116
ENSG00000166452.12,1014,846,992,831,1458,1170,683,596,422,779,745,1063
ENSG00000166454.10,3901,3025,2953,2133,3464,2221,2151,1761,1659,2283,2582,2934
ENSG00000166455.13,1,1,1,0,0,0,0,0,0,0,1,1
ENSG00000166471.11,2030,1720,1804,1487,2772,1741,1409,1289,1035,1298,1904,1926
ENSG00000166473.17,29,37,37,6,7,1,7,10,6,48,45,60
ENSG00000166477.13,2752,1965,2124,1155,1844,1408,1494,1245,1121,1552,1724,2348
ENSG00000166478.10,1160,1000,862,711,1192,668,743,607,490,742,794,975
ENSG00000166479.10,2121,1660,1525,2382,4174,2308,2129,1417,1529,1967,2222,2761
ENSG00000166482.11,13,12,6,3,3,7,1,0,2,3,9,1
ENSG00000166483.11,3301,2820,2730,1840,3225,1845,1388,1141,986,1711,2020,2114
ENSG00000166484.20,961,804,843,658,1215,737,472,386,329,649,684,748
ENSG00000166492.9,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000166501.14,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000166503.9,2012,1612,1674,972,1565,901,1309,1006,920,1302,1492,1877
ENSG00000166507.18,6,2,4,3,3,3,4,0,2,3,6,4
ENSG00000166508.17,23880,18336,21985,14764,24187,19081,11428,9708,7813,14671,12644,20401
ENSG00000166509.12,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166510.14,324,267,230,819,1553,880,758,615,623,556,773,853
ENSG00000166523.8,0,0,0,0,0,0,0,0,0,1,1,0
ENSG00000166526.17,1150,957,1001,790,1434,1044,812,629,583,817,976,1178
ENSG00000166527.8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166529.15,135,88,127,92,128,91,59,52,43,71,103,111
ENSG00000166530.8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166532.16,1952,1871,1988,1532,3211,1762,1127,739,641,1204,1328,1771
ENSG00000166535.20,1,0,0,0,2,1,1,0,0,0,1,0
ENSG00000166546.14,572,584,536,136,314,189,68,71,30,214,253,165
ENSG00000166548.16,1218,1095,1172,1003,1851,1257,875,685,694,931,1232,1237
ENSG00000166557.13,4769,3686,4222,2248,3853,2868,2822,2402,2018,3538,3818,4798
ENSG00000166558.10,1,0,0,1,5,5,2,7,4,2,2,0
ENSG00000166562.9,583,478,473,969,1742,1302,928,809,593,767,850,1314
ENSG00000166569.8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166573.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166575.17,2093,2009,1989,2184,3997,2252,1805,1468,1509,1791,3204,2665
ENSG00000166578.10,178,156,209,133,203,162,106,106,84,175,292,250
ENSG00000166579.15,1560,1314,1358,1149,2057,1292,960,747,689,1046,1045,1430
ENSG00000166582.10,2235,1671,2114,2174,4183,3362,2221,1972,1532,2280,2360,3238
ENSG00000166589.13,2,5,12,2,0,1,0,1,0,2,1,3
ENSG00000166592.12,10,2,8,38,49,55,3,0,0,13,8,4
ENSG00000166595.12,2245,1836,2225,1427,2453,2081,1328,1364,1012,1500,1549,2130
ENSG00000166596.15,15,14,11,4,8,5,8,10,3,11,12,13
ENSG00000166598.15,57855,46104,51216,32066,54905,40434,26707,21131,17513,29536,34861,45504
ENSG00000166603.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166619.15,2582,2026,2338,2410,4328,3046,2858,2584,2119,2933,3152,4296
ENSG00000166634.6,0,0,0,1,0,1,0,1,0,0,2,0
ENSG00000166664.13,0,0,4,4,1,0,0,0,0,0,2,0
ENSG00000166669.13,440,318,356,272,467,295,282,221,154,234,281,389
ENSG00000166670.10,6,4,1,14,29,11,27,32,28,9,29,21
ENSG00000166676.16,10,8,6,5,8,5,4,10,4,11,5,5
ENSG00000166681.13,4797,4264,5572,2631,4573,4200,1832,1784,1300,2223,3545,3732
ENSG00000166682.13,14,14,20,13,31,18,14,6,1,13,9,18
ENSG00000166685.12,809,698,733,596,1083,701,436,315,321,517,591,711
ENSG00000166689.16,1633,1406,1320,1230,2414,1450,1547,1127,1089,2021,2234,2489
ENSG00000166693.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166704.11,69,38,50,58,119,60,60,61,32,61,107,90
ENSG00000166707.11,1,1,0,14,17,19,5,1,0,4,7,7
ENSG00000166710.20,5513,4906,5392,4855,9133,6282,4733,4816,3678,5558,9371,8594
ENSG00000166716.10,3165,2714,2434,1059,1647,1104,1492,1085,986,1915,1894,2409
ENSG00000166734.20,3498,3053,2887,2140,3907,2391,2532,2183,1926,2902,4620,4129
ENSG00000166736.11,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000166741.7,3888,4200,4575,1561,2920,2022,366,240,220,1854,3301,1977
ENSG00000166743.9,8,10,8,1,1,0,5,2,1,2,8,4
ENSG00000166747.12,7764,6631,5785,5577,9196,5538,5168,3406,3811,4799,6124,6723
ENSG00000166750.10,1940,1832,1336,1147,1965,1012,1004,722,823,1254,1911,1454
ENSG00000166762.18,109,113,113,38,107,57,91,52,48,99,116,132
ENSG00000166763.7,1,5,2,1,0,0,1,1,1,0,1,5
ENSG00000166770.11,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000166780.11,134,108,115,106,140,67,29,41,27,64,65,70
ENSG00000166783.22,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166787.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166788.10,1488,1111,1295,975,1897,1289,1052,838,697,892,944,1408
ENSG00000166793.12,4,7,7,1,2,0,0,0,1,0,6,1
ENSG00000166794.4,4264,3547,4826,1847,3453,3040,2364,1662,1263,2308,3426,4794
ENSG00000166796.12,0,1,0,2,8,5,3,3,0,0,3,6
ENSG00000166797.11,2781,2310,2902,966,1719,1273,1406,1406,1034,1522,1953,2351
ENSG00000166800.10,5,3,4,5,10,2,0,2,2,1,4,3
ENSG00000166801.15,3514,2953,2793,2501,4756,2602,2583,1682,1745,2432,2826,3299
ENSG00000166803.13,2269,1679,2242,751,1229,886,865,871,622,816,1024,1541
ENSG00000166813.15,723,521,570,380,836,590,329,308,239,505,501,684
ENSG00000166816.14,36,30,45,66,170,109,42,32,29,61,123,67
ENSG00000166819.12,7,12,14,10,7,7,11,5,10,11,11,13
ENSG00000166821.9,449,469,425,162,299,221,277,248,212,320,509,426
ENSG00000166822.13,1908,1422,1494,1075,1883,1184,1068,790,795,1151,1292,1493
ENSG00000166823.5,78,56,84,23,81,40,17,18,12,55,68,79
ENSG00000166825.14,148,135,111,6188,11267,7025,3262,3727,3436,4187,5781,5460
ENSG00000166828.3,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000166831.9,743,655,728,317,476,359,140,131,94,248,248,300
ENSG00000166833.21,1928,1780,1181,875,1487,657,314,189,343,556,748,549
ENSG00000166839.17,112,116,126,27,70,44,40,35,23,54,53,65
ENSG00000166840.13,1,1,0,0,1,0,0,0,0,0,0,0
ENSG00000166845.15,398,332,301,531,986,498,380,220,234,420,456,432
ENSG00000166847.10,5710,4898,4917,5053,8920,5927,5244,4317,4023,5106,6310,7303
ENSG00000166848.7,1935,1642,1780,1841,3335,2208,1580,1387,1181,1582,1896,2332
ENSG00000166851.15,9392,6523,8052,7329,11855,8607,7239,5616,5732,6767,6466,8716
ENSG00000166855.9,3260,2597,2777,1240,2048,1471,1776,1392,1217,1800,2571,2631
ENSG00000166856.3,0,3,1,2,5,3,3,1,1,6,2,13
ENSG00000166860.3,1515,1241,1148,867,1540,885,847,521,600,997,1024,1202
ENSG00000166862.6,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000166863.12,0,1,1,13,1,0,1,1,0,1,0,0
ENSG00000166866.13,3,4,1,63,157,110,107,156,163,115,436,173
ENSG00000166869.3,0,0,0,0,0,0,0,2,0,2,8,2
ENSG00000166881.10,10490,7837,7540,5373,8936,5067,4498,3041,3602,4930,5556,6351
ENSG00000166884.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166886.13,2357,2149,2502,965,1744,1264,774,740,569,1049,1394,1500
ENSG00000166887.15,2656,2323,2408,1132,2005,1285,1245,1044,903,1727,2314,2266
ENSG00000166888.12,13945,13110,12777,9426,16451,10841,10367,9852,8115,12035,15517,15625
ENSG00000166889.14,4658,4051,3532,2987,4717,2689,2377,1512,1611,2611,3106,3272
ENSG00000166896.9,0,0,1,1,0,0,0,1,0,1,1,0
ENSG00000166897.15,8240,6200,5780,6848,12051,7246,5493,3906,4056,6485,6083,7473
ENSG00000166900.17,2248,1738,1837,792,1075,710,684,704,628,853,787,1025
ENSG00000166902.5,2530,2072,2455,1342,2553,1953,1451,1377,1092,1601,2001,2424
ENSG00000166908.18,5456,4591,4588,3638,6235,3826,4289,3883,3670,3603,4643,5183
ENSG00000166912.17,140,118,85,47,111,69,94,52,52,69,88,117
ENSG00000166913.13,38488,30517,33958,31350,54327,37768,28774,25775,20837,30285,34135,43052
ENSG00000166917.11,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166920.12,9,1,8,3,1,1,9,1,4,7,20,7
ENSG00000166922.8,0,0,1,0,0,0,0,0,0,0,0,1
ENSG00000166923.12,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166924.9,56,54,66,23,35,12,10,12,7,34,36,26
ENSG00000166925.9,2220,1890,1812,1496,2623,1856,1167,1171,931,1978,2348,2186
ENSG00000166926.8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166927.13,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166928.11,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166930.7,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166938.13,2818,2223,2222,986,1693,1024,1188,929,872,1335,1574,1707
ENSG00000166946.14,1286,1321,1344,335,565,388,410,376,305,482,970,760
ENSG00000166947.14,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000166948.10,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166949.16,12847,10658,10586,4266,7533,4574,6371,4313,4383,7863,8892,9943
ENSG00000166959.8,3,7,15,198,519,314,175,221,208,178,476,280
ENSG00000166960.16,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166961.15,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166963.13,125,150,108,51,77,46,18,21,28,50,77,64
ENSG00000166965.12,2421,1898,2363,789,1390,991,809,673,610,1197,1184,1516
ENSG00000166971.17,1098,1003,975,741,1451,1029,749,655,502,688,953,1007
ENSG00000166974.13,2251,1949,1894,979,1690,982,380,266,270,648,728,771
ENSG00000166979.13,171,158,164,428,798,633,531,475,385,546,647,745
ENSG00000166984.12,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166986.15,16924,11884,14898,10212,17330,12704,8872,6829,5826,11096,11125,14870
ENSG00000166987.15,6319,5237,4870,3942,6628,4010,4133,3201,2909,5089,5858,6013
ENSG00000166997.8,203,202,250,165,317,252,91,106,76,122,184,219
ENSG00000167004.13,27308,23281,24956,12173,20610,14730,15217,11837,10363,16951,21043,24732
ENSG00000167005.14,16944,12789,13329,8469,14220,9007,7821,5780,5192,7791,9236,10784
ENSG00000167011.9,16,17,10,5,5,5,3,1,1,2,5,6
ENSG00000167014.11,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167034.10,523,419,430,156,260,151,116,100,73,178,155,245
ENSG00000167037.18,93,120,100,8,27,22,10,6,13,16,35,15
ENSG00000167046.4,13,10,1,12,34,9,12,2,4,11,20,8
ENSG00000167065.13,115,117,120,100,195,135,78,57,65,105,159,141
ENSG00000167074.15,765,777,705,607,1261,625,519,331,342,948,1405,1070
ENSG00000167077.13,9,15,24,1,7,2,1,1,0,3,4,3
ENSG00000167080.8,2,3,0,11,14,7,0,0,0,0,1,1
ENSG00000167081.18,1300,1010,923,932,1545,909,664,546,488,815,1108,1152
ENSG00000167083.7,1,0,1,1,0,0,0,0,0,0,0,1
ENSG00000167085.11,8249,6518,8058,5524,9624,7661,5758,5222,3750,5636,5541,8795
ENSG00000167088.11,10784,8119,10751,4772,8007,6591,4701,4057,3290,4330,4714,7521
ENSG00000167094.16,1,1,2,0,5,0,0,0,0,0,2,0
ENSG00000167098.12,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167100.14,8,23,12,13,21,13,2,4,1,21,24,1
ENSG00000167103.12,120,176,143,9,26,22,23,22,11,50,76,43
ENSG00000167104.11,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000167105.8,353,258,345,60,85,61,127,123,83,143,211,191
ENSG00000167106.12,3745,3092,3052,3292,5568,3656,4291,4629,4093,6640,7066,7768
